SPEAKER|Angela|f|s
2	devo	dovere	V	VM	num=s|per=1|mod=i|ten=p	3	modal	io devo, tu devi, lui/lei/Lei deve, noi dobbiamo, voi dovete, loro devono
3	andare	andare	V	V	mod=f	0	ROOT
4	.	.	F	FS	_	3	punc

SPEAKER|Angela|f|s
1	Quindi	quindi	B	B	_	3	mod
2	ci	ci	P	PC	num=p|per=1|gen=n	3	clit
3	vediamo	vedere	V	V	num=p|per=1|mod=i|ten=p	0	ROOT	io vedo, tu vedi, lui/lei/Lei vede, noi vediamo, voi vedete, loro vedono
4	domani	domani	B	B	_	3	mod_temp
5	pomeriggio	pomeriggio	S	S	num=s|gen=m	4	mod	pomeriggio/pomeriggi
6	?	?	F	FS	_	3	punc

SPEAKER|Kenan|m|s
1	Sì	sì	B	B	_	4	mod
2	,	,	F	FF	_	1	punc
3	ci	ci	P	PC	num=p|per=1|gen=n	4	clit
4	vediamo	vedere	V	V	num=p|per=1|mod=i|ten=p	0	ROOT	io vedo, tu vedi, lui/lei/Lei vede, noi vediamo, voi vedete, loro vedono
5	domani	domani	B	B	_	4	mod
6	.	.	F	FS	_	4	punc

SPEAKER|Angela|f|s
1	A	a	E	E	_	0	ROOT
2	che	che	C	CS	_	1	concat
3	ora	ora	B	B	_	2	sub
4	?	?	F	FS	_	1	punc

SPEAKER|Kenan|m|s
1	Alle	al	E	EA	num=p|gen=f	6	comp_temp
2	14	14	N	N	_	1	prep
3	,	,	F	FF	_	1	punc
4	così	così	B	B	_	6	mod
5	non	non	B	BN	_	6	neg
6	arriviamo	arrivare	V	V	num=p|per=1|mod=i|ten=p	0	ROOT	io arrivo, tu arrivi, lui/lei/Lei arriva, noi arriviamo, voi arrivate, loro arrivano
7	in	in	E	E	_	6	comp_loc
8	ritardo	ritardo	S	S	num=s|gen=m	7	prep
9	.	.	F	FS	_	6	punc

SPEAKER|Angela|f|s
1	Perfetto	perfetto	A	A	num=s|gen=m	5	mod
2	,	,	F	FF	_	1	con
3	allora	allora	B	B	_	5	mod
4	ci	ci	P	PC	num=p|per=1|gen=n	5	clit
5	vediamo	vedere	V	V	num=p|per=1|mod=i|ten=p	0	ROOT	io vedo, tu vedi, lui/lei/Lei vede, noi vediamo, voi vedete, loro vedono
6	domani	domani	B	B	_	5	mod
7	,	,	F	FF	_	5	con
8	ragazzi	ragazzo	S	S	num=p|gen=m	5	conj
9	.	.	F	FS	_	5	punc

SPEAKER|Angela|f|s
1	Ciao	ciao	I	I	_	4	mod
2	,	,	F	FF	_	1	punc
3	buona	buono	A	A	num=s|gen=f	4	mod
4	giornata	giornata	S	S	num=s|gen=f	0	ROOT
5	.	.	F	FS	_	4	punc

SPEAKER|Kenan|m|s
1	Ciao	ciao	I	I	_	2	mod
2	Angela	Angela	S	SP	_	0	ROOT
3	,	,	F	FF	_	5	punc
4	anche	anche	B	B	_	5	mod
5	a	a	E	E	_	2	comp
6	te	te	P	PE	num=s|per=2|gen=n	5	prep
7	.	.	F	FS	_	2	punc

SPEAKER|Mahmoud|m|s
1	Ciao	ciao	I	I	_	0	ROOT
2	!	!	F	FS	_	1	punc
